Year,Date,Home Team,Away Team,Home Score,Away Score,Shootout,Tournament,City,Country,Neutral Venue,Winning Team,first_shooter,Losing Team
1949,1949-04-30,Brazil,Uruguay,5.0,1.0,False,Copa América,Rio de Janeiro,Brazil,False,Brazil,,Uruguay
1949,1949-04-30,Chile,Peru,0.0,3.0,False,Copa América,São Paulo,Brazil,True,Peru,,Chile
1949,1949-05-03,Colombia,Ecuador,1.0,4.0,False,Copa América,Rio de Janeiro,Brazil,True,Ecuador,,Colombia
1949,1949-05-04,Peru,Uruguay,4.0,3.0,False,Copa América,Rio de Janeiro,Brazil,True,Peru,,Uruguay
1949,1949-05-06,Bolivia,Colombia,4.0,0.0,False,Copa América,Rio de Janeiro,Brazil,True,Bolivia,,Colombia
1949,1949-05-08,Brazil,Paraguay,1.0,2.0,False,Copa América,Rio de Janeiro,Brazil,False,Paraguay,,Brazil
1949,1949-05-08,Chile,Uruguay,3.0,1.0,False,Copa América,Belo Horizonte,Brazil,True,Chile,,Uruguay
1949,1949-05-11,Brazil,Paraguay,7.0,0.0,False,Copa América,Rio de Janeiro,Brazil,False,Brazil,,Paraguay
1953,1953-02-22,Peru,Bolivia,0.0,1.0,False,Copa América,Lima,Peru,False,Bolivia,,Peru
1953,1953-02-25,Bolivia,Uruguay,0.0,2.0,False,Copa América,Lima,Peru,True,Uruguay,,Bolivia
1953,1953-02-25,Chile,Paraguay,0.0,3.0,False,Copa América,Lima,Peru,True,Paraguay,,Chile
1953,1953-02-28,Peru,Ecuador,1.0,0.0,False,Copa América,Lima,Peru,False,Peru,,Ecuador
1953,1953-03-01,Bolivia,Brazil,1.0,8.0,False,Copa América,Lima,Peru,True,Brazil,,Bolivia
1953,1953-03-01,Chile,Uruguay,3.0,2.0,False,Copa América,Lima,Peru,True,Chile,,Uruguay
1953,1953-03-04,Ecuador,Paraguay,0.0,0.0,False,Copa América,Lima,Peru,True,Draw,,Draw
1953,1953-03-04,Peru,Chile,0.0,0.0,False,Copa América,Lima,Peru,False,Draw,,Draw
1953,1953-03-08,Bolivia,Ecuador,1.0,1.0,False,Copa América,Lima,Peru,True,Draw,,Draw
1953,1953-03-08,Peru,Paraguay,2.0,2.0,False,Copa América,Lima,Peru,False,Draw,,Draw
1953,1953-03-12,Brazil,Ecuador,2.0,0.0,False,Copa América,Lima,Peru,True,Brazil,,Ecuador
1953,1953-03-12,Paraguay,Uruguay,2.0,2.0,False,Copa América,Lima,Peru,True,Draw,,Draw
1953,1953-03-15,Brazil,Uruguay,1.0,0.0,False,Copa América,Lima,Peru,True,Brazil,,Uruguay
1953,1953-03-16,Bolivia,Paraguay,1.0,2.0,False,Copa América,Lima,Peru,True,Paraguay,,Bolivia
1953,1953-03-19,Chile,Ecuador,3.0,0.0,False,Copa América,Lima,Peru,True,Chile,,Ecuador
1953,1953-03-19,Peru,Brazil,1.0,0.0,False,Copa América,Lima,Peru,False,Peru,,Brazil
1953,1953-03-23,Brazil,Chile,3.0,2.0,False,Copa América,Lima,Peru,True,Brazil,,Chile
1953,1953-03-23,Ecuador,Uruguay,0.0,6.0,False,Copa América,Lima,Peru,True,Uruguay,,Ecuador
1953,1953-03-27,Brazil,Paraguay,1.0,2.0,False,Copa América,Lima,Peru,True,Paraguay,,Brazil
1953,1953-03-28,Bolivia,Chile,2.0,2.0,False,Copa América,Lima,Peru,True,Draw,,Draw
1953,1953-03-28,Peru,Uruguay,0.0,3.0,False,Copa América,Lima,Peru,False,Uruguay,,Peru
1953,1953-04-01,Brazil,Paraguay,2.0,3.0,False,Copa América,Lima,Peru,True,Paraguay,,Brazil
1955,1955-02-27,Chile,Ecuador,7.0,1.0,False,Copa América,Santiago,Chile,False,Chile,,Ecuador
1955,1955-03-02,Argentina,Paraguay,5.0,3.0,False,Copa América,Santiago,Chile,True,Argentina,,Paraguay
1955,1955-03-06,Chile,Peru,5.0,4.0,False,Copa América,Santiago,Chile,False,Chile,,Peru
1955,1955-03-09,Argentina,Ecuador,4.0,0.0,False,Copa América,Santiago,Chile,True,Argentina,,Ecuador
1955,1955-03-09,Paraguay,Uruguay,1.0,3.0,False,Copa América,Santiago,Chile,True,Uruguay,,Paraguay
1955,1955-03-13,Chile,Uruguay,2.0,2.0,False,Copa América,Santiago,Chile,False,Draw,,Draw
1955,1955-03-13,Ecuador,Peru,2.0,4.0,False,Copa América,Santiago,Chile,True,Peru,,Ecuador
1955,1955-03-16,Argentina,Peru,2.0,2.0,False,Copa América,Santiago,Chile,True,Draw,,Draw
1955,1955-03-16,Ecuador,Paraguay,0.0,2.0,False,Copa América,Santiago,Chile,True,Paraguay,,Ecuador
1955,1955-03-20,Chile,Paraguay,5.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Paraguay
1955,1955-03-23,Ecuador,Uruguay,1.0,5.0,False,Copa América,Santiago,Chile,True,Uruguay,,Ecuador
1955,1955-03-23,Paraguay,Peru,1.0,1.0,False,Copa América,Santiago,Chile,True,Draw,,Draw
1955,1955-03-27,Argentina,Uruguay,6.0,1.0,False,Copa América,Santiago,Chile,True,Argentina,,Uruguay
1955,1955-03-30,Chile,Argentina,0.0,1.0,False,Copa América,Santiago,Chile,False,Argentina,,Chile
1955,1955-03-30,Peru,Uruguay,2.0,1.0,False,Copa América,Santiago,Chile,True,Peru,,Uruguay
1956,1956-01-21,Uruguay,Paraguay,4.0,2.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Paraguay
1956,1956-01-22,Argentina,Peru,2.0,1.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Peru
1956,1956-01-24,Brazil,Chile,1.0,4.0,False,Copa América,Montevideo,Uruguay,True,Chile,,Brazil
1956,1956-01-28,Uruguay,Peru,2.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Peru
1956,1956-01-29,Argentina,Chile,2.0,0.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Chile
1956,1956-01-29,Brazil,Paraguay,0.0,0.0,False,Copa América,Montevideo,Uruguay,True,Draw,,Draw
1956,1956-02-01,Argentina,Paraguay,1.0,0.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Paraguay
1956,1956-02-01,Brazil,Peru,2.0,1.0,False,Copa América,Montevideo,Uruguay,True,Brazil,,Peru
1956,1956-02-05,Argentina,Brazil,0.0,1.0,False,Copa América,Montevideo,Uruguay,True,Brazil,,Argentina
1956,1956-02-05,Paraguay,Peru,1.0,1.0,False,Copa América,Montevideo,Uruguay,True,Draw,,Draw
1956,1956-02-06,Uruguay,Chile,2.0,1.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Chile
1956,1956-02-09,Chile,Peru,4.0,3.0,False,Copa América,Montevideo,Uruguay,True,Chile,,Peru
1956,1956-02-10,Uruguay,Brazil,0.0,0.0,False,Copa América,Montevideo,Uruguay,False,Draw,,Draw
1956,1956-02-12,Chile,Paraguay,2.0,0.0,False,Copa América,Montevideo,Uruguay,True,Chile,,Paraguay
1956,1956-02-15,Uruguay,Argentina,1.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Argentina
1957,1957-03-07,Ecuador,Uruguay,2.0,5.0,False,Copa América,Lima,Peru,True,Uruguay,,Ecuador
1957,1957-03-10,Peru,Ecuador,2.0,1.0,False,Copa América,Lima,Peru,False,Peru,,Ecuador
1957,1957-03-13,Argentina,Colombia,8.0,2.0,False,Copa América,Lima,Peru,True,Argentina,,Colombia
1957,1957-03-13,Brazil,Chile,4.0,2.0,False,Copa América,Lima,Peru,True,Brazil,,Chile
1957,1957-03-16,Peru,Chile,1.0,0.0,False,Copa América,Lima,Peru,False,Peru,,Chile
1957,1957-03-17,Argentina,Ecuador,3.0,0.0,False,Copa América,Lima,Peru,True,Argentina,,Ecuador
1957,1957-03-17,Colombia,Uruguay,1.0,0.0,False,Copa América,Lima,Peru,True,Colombia,,Uruguay
1957,1957-03-20,Argentina,Uruguay,4.0,0.0,False,Copa América,Lima,Peru,True,Argentina,,Uruguay
1957,1957-03-21,Brazil,Ecuador,7.0,1.0,False,Copa América,Lima,Peru,True,Brazil,,Ecuador
1957,1957-03-21,Chile,Colombia,3.0,2.0,False,Copa América,Lima,Peru,True,Chile,,Colombia
1957,1957-03-23,Peru,Uruguay,3.0,5.0,False,Copa América,Lima,Peru,False,Uruguay,,Peru
1957,1957-03-24,Brazil,Colombia,9.0,0.0,False,Copa América,Lima,Peru,True,Brazil,,Colombia
1957,1957-03-24,Chile,Ecuador,2.0,2.0,False,Copa América,Lima,Peru,True,Draw,,Draw
1957,1957-03-27,Peru,Colombia,4.0,1.0,False,Copa América,Lima,Peru,False,Peru,,Colombia
1957,1957-03-28,Argentina,Chile,6.0,2.0,False,Copa América,Lima,Peru,True,Argentina,,Chile
1957,1957-03-28,Brazil,Uruguay,2.0,3.0,False,Copa América,Lima,Peru,True,Uruguay,,Brazil
1957,1957-03-31,Peru,Brazil,0.0,1.0,False,Copa América,Lima,Peru,False,Brazil,,Peru
1957,1957-04-01,Chile,Uruguay,0.0,2.0,False,Copa América,Lima,Peru,True,Uruguay,,Chile
1957,1957-04-01,Colombia,Ecuador,4.0,1.0,False,Copa América,Lima,Peru,True,Colombia,,Ecuador
1957,1957-04-03,Argentina,Brazil,3.0,0.0,False,Copa América,Lima,Peru,True,Argentina,,Brazil
1957,1957-04-06,Peru,Argentina,2.0,1.0,False,Copa América,Lima,Peru,False,Peru,,Argentina
1959,1959-03-07,Argentina,Chile,6.0,1.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Chile
1959,1959-03-08,Bolivia,Uruguay,0.0,7.0,False,Copa América,Buenos Aires,Argentina,True,Uruguay,,Bolivia
1959,1959-03-10,Brazil,Peru,2.0,2.0,False,Copa América,Buenos Aires,Argentina,True,Draw,,Draw
1959,1959-03-11,Argentina,Bolivia,2.0,0.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Bolivia
1959,1959-03-11,Chile,Paraguay,1.0,2.0,False,Copa América,Buenos Aires,Argentina,True,Paraguay,,Chile
1959,1959-03-14,Peru,Uruguay,5.0,3.0,False,Copa América,Buenos Aires,Argentina,True,Peru,,Uruguay
1959,1959-03-15,Bolivia,Paraguay,0.0,5.0,False,Copa América,Buenos Aires,Argentina,True,Paraguay,,Bolivia
1959,1959-03-15,Brazil,Chile,3.0,0.0,False,Copa América,Buenos Aires,Argentina,True,Brazil,,Chile
1959,1959-03-18,Argentina,Peru,3.0,1.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Peru
1959,1959-03-18,Paraguay,Uruguay,1.0,3.0,False,Copa América,Buenos Aires,Argentina,True,Uruguay,,Paraguay
1959,1959-03-21,Bolivia,Brazil,2.0,4.0,False,Copa América,Buenos Aires,Argentina,True,Brazil,,Bolivia
1959,1959-03-21,Chile,Peru,1.0,1.0,False,Copa América,Buenos Aires,Argentina,True,Draw,,Draw
1959,1959-03-22,Argentina,Paraguay,3.0,1.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Paraguay
1959,1959-03-26,Bolivia,Chile,2.0,5.0,False,Copa América,Buenos Aires,Argentina,True,Chile,,Bolivia
1959,1959-03-26,Brazil,Uruguay,3.0,1.0,False,Copa América,Buenos Aires,Argentina,True,Brazil,,Uruguay
1959,1959-03-29,Bolivia,Peru,0.0,0.0,False,Copa América,Buenos Aires,Argentina,True,Draw,,Draw
1959,1959-03-29,Brazil,Paraguay,4.0,1.0,False,Copa América,Buenos Aires,Argentina,True,Brazil,,Paraguay
1959,1959-03-30,Argentina,Uruguay,4.0,1.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Uruguay
1959,1959-04-02,Chile,Uruguay,1.0,0.0,False,Copa América,Buenos Aires,Argentina,True,Chile,,Uruguay
1959,1959-04-02,Paraguay,Peru,2.0,1.0,False,Copa América,Buenos Aires,Argentina,True,Paraguay,,Peru
1959,1959-04-04,Argentina,Brazil,1.0,1.0,False,Copa América,Buenos Aires,Argentina,False,Draw,,Draw
1959,1959-12-05,Brazil,Paraguay,3.0,2.0,False,Copa América,Guayaquil,Ecuador,True,Brazil,,Paraguay
1959,1959-12-06,Ecuador,Uruguay,0.0,4.0,False,Copa América,Guayaquil,Ecuador,False,Uruguay,,Ecuador
1959,1959-12-09,Argentina,Paraguay,4.0,2.0,False,Copa América,Guayaquil,Ecuador,True,Argentina,,Paraguay
1959,1959-12-12,Brazil,Uruguay,0.0,3.0,False,Copa América,Guayaquil,Ecuador,True,Uruguay,,Brazil
1959,1959-12-12,Ecuador,Argentina,1.0,1.0,False,Copa América,Guayaquil,Ecuador,False,Draw,,Draw
1959,1959-12-16,Argentina,Uruguay,0.0,5.0,False,Copa América,Guayaquil,Ecuador,True,Uruguay,,Argentina
1959,1959-12-19,Ecuador,Brazil,1.0,3.0,False,Copa América,Guayaquil,Ecuador,False,Brazil,,Ecuador
1959,1959-12-22,Argentina,Brazil,4.0,1.0,False,Copa América,Guayaquil,Ecuador,True,Argentina,,Brazil
1959,1959-12-22,Paraguay,Uruguay,1.0,1.0,False,Copa América,Guayaquil,Ecuador,True,Draw,,Draw
1959,1959-12-25,Ecuador,Paraguay,3.0,1.0,False,Copa América,Guayaquil,Ecuador,False,Ecuador,,Paraguay
1963,1963-03-10,Argentina,Colombia,4.0,2.0,False,Copa América,Cochabamba,Bolivia,True,Argentina,,Colombia
1963,1963-03-10,Bolivia,Ecuador,4.0,4.0,False,Copa América,La Paz,Bolivia,False,Draw,,Draw
1963,1963-03-10,Brazil,Peru,1.0,0.0,False,Copa América,Cochabamba,Bolivia,True,Brazil,,Peru
1963,1963-03-13,Argentina,Peru,1.0,2.0,False,Copa América,Cochabamba,Bolivia,True,Peru,,Argentina
1963,1963-03-14,Brazil,Colombia,5.0,1.0,False,Copa América,La Paz,Bolivia,True,Brazil,,Colombia
1963,1963-03-14,Ecuador,Paraguay,1.0,3.0,False,Copa América,La Paz,Bolivia,True,Paraguay,,Ecuador
1963,1963-03-17,Bolivia,Colombia,2.0,1.0,False,Copa América,Cochabamba,Bolivia,False,Bolivia,,Colombia
1963,1963-03-17,Brazil,Paraguay,0.0,2.0,False,Copa América,La Paz,Bolivia,True,Paraguay,,Brazil
1963,1963-03-17,Ecuador,Peru,1.0,2.0,False,Copa América,La Paz,Bolivia,True,Peru,,Ecuador
1963,1963-03-20,Argentina,Ecuador,4.0,2.0,False,Copa América,Cochabamba,Bolivia,True,Argentina,,Ecuador
1963,1963-03-20,Colombia,Paraguay,2.0,3.0,False,Copa América,Cochabamba,Bolivia,True,Paraguay,,Colombia
1963,1963-03-21,Bolivia,Peru,3.0,2.0,False,Copa América,La Paz,Bolivia,False,Bolivia,,Peru
1963,1963-03-24,Argentina,Brazil,3.0,0.0,False,Copa América,La Paz,Bolivia,True,Argentina,,Brazil
1963,1963-03-24,Bolivia,Paraguay,2.0,0.0,False,Copa América,Cochabamba,Bolivia,False,Bolivia,,Paraguay
1963,1963-03-24,Colombia,Peru,1.0,1.0,False,Copa América,La Paz,Bolivia,True,Draw,,Draw
1963,1963-03-27,Brazil,Ecuador,2.0,2.0,False,Copa América,Cochabamba,Bolivia,True,Draw,,Draw
1963,1963-03-27,Paraguay,Peru,4.0,1.0,False,Copa América,Cochabamba,Bolivia,True,Paraguay,,Peru
1963,1963-03-28,Bolivia,Argentina,3.0,2.0,False,Copa América,La Paz,Bolivia,False,Bolivia,,Argentina
1963,1963-03-31,Argentina,Paraguay,1.0,1.0,False,Copa América,La Paz,Bolivia,True,Draw,,Draw
1963,1963-03-31,Bolivia,Brazil,5.0,4.0,False,Copa América,Cochabamba,Bolivia,False,Bolivia,,Brazil
1963,1963-03-31,Colombia,Ecuador,3.0,4.0,False,Copa América,La Paz,Bolivia,True,Ecuador,,Colombia
1966,1966-11-30,Chile,Colombia,5.0,2.0,False,Copa América,Santiago,Chile,False,Chile,,Colombia
1966,1966-12-11,Colombia,Chile,0.0,0.0,False,Copa América,Bogotá,Colombia,False,Draw,,Draw
1966,1966-12-21,Ecuador,Paraguay,2.0,2.0,False,Copa América,Guayaquil,Ecuador,False,Draw,,Draw
1966,1966-12-28,Paraguay,Ecuador,3.0,1.0,False,Copa América,Asunción,Paraguay,False,Paraguay,,Ecuador
1967,1967-01-17,Uruguay,Bolivia,4.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Bolivia
1967,1967-01-18,Argentina,Paraguay,4.0,1.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Paraguay
1967,1967-01-18,Chile,Venezuela,2.0,0.0,False,Copa América,Montevideo,Uruguay,True,Chile,,Venezuela
1967,1967-01-21,Uruguay,Venezuela,4.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Venezuela
1967,1967-01-22,Bolivia,Argentina,0.0,1.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Bolivia
1967,1967-01-22,Chile,Paraguay,4.0,2.0,False,Copa América,Montevideo,Uruguay,True,Chile,,Paraguay
1967,1967-01-25,Argentina,Venezuela,5.0,1.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Venezuela
1967,1967-01-25,Paraguay,Bolivia,1.0,0.0,False,Copa América,Montevideo,Uruguay,True,Paraguay,,Bolivia
1967,1967-01-26,Uruguay,Chile,2.0,2.0,False,Copa América,Montevideo,Uruguay,False,Draw,,Draw
1967,1967-01-28,Argentina,Chile,2.0,0.0,False,Copa América,Montevideo,Uruguay,True,Argentina,,Chile
1967,1967-01-28,Bolivia,Venezuela,0.0,3.0,False,Copa América,Montevideo,Uruguay,True,Venezuela,,Bolivia
1967,1967-01-29,Uruguay,Paraguay,2.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Paraguay
1967,1967-02-01,Bolivia,Chile,0.0,0.0,False,Copa América,Montevideo,Uruguay,True,Draw,,Draw
1967,1967-02-01,Venezuela,Paraguay,3.0,5.0,False,Copa América,Montevideo,Uruguay,True,Paraguay,,Venezuela
1967,1967-02-02,Uruguay,Argentina,1.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Argentina
1975,1975-07-17,Chile,Peru,1.0,1.0,False,Copa América,Santiago,Chile,False,Draw,,Draw
1975,1975-07-20,Bolivia,Chile,2.0,1.0,False,Copa América,Oruro,Bolivia,False,Bolivia,,Chile
1975,1975-07-20,Colombia,Paraguay,1.0,0.0,False,Copa América,Bogotá,Colombia,False,Colombia,,Paraguay
1975,1975-07-24,Ecuador,Paraguay,2.0,2.0,False,Copa América,Guayaquil,Ecuador,False,Draw,,Draw
1975,1975-07-27,Bolivia,Peru,0.0,1.0,False,Copa América,Oruro,Bolivia,False,Peru,,Bolivia
1975,1975-07-27,Ecuador,Colombia,1.0,3.0,False,Copa América,Quito,Ecuador,False,Colombia,,Ecuador
1975,1975-07-30,Paraguay,Colombia,0.0,1.0,False,Copa América,Asunción,Paraguay,False,Colombia,,Paraguay
1975,1975-07-31,Venezuela,Brazil,0.0,4.0,False,Copa América,Caracas,Venezuela,False,Brazil,,Venezuela
1975,1975-08-03,Venezuela,Argentina,1.0,5.0,False,Copa América,Caracas,Venezuela,False,Argentina,,Venezuela
1975,1975-08-06,Brazil,Argentina,2.0,1.0,False,Copa América,Belo Horizonte,Brazil,False,Brazil,,Argentina
1975,1975-08-07,Colombia,Ecuador,2.0,0.0,False,Copa América,Bogotá,Colombia,False,Colombia,,Ecuador
1975,1975-08-07,Peru,Bolivia,3.0,1.0,False,Copa América,Lima,Peru,False,Peru,,Bolivia
1975,1975-08-10,Argentina,Venezuela,11.0,0.0,False,Copa América,Rosario,Argentina,False,Argentina,,Venezuela
1975,1975-08-10,Paraguay,Ecuador,3.0,1.0,False,Copa América,Asunción,Paraguay,False,Paraguay,,Ecuador
1975,1975-08-13,Brazil,Venezuela,6.0,0.0,False,Copa América,Belo Horizonte,Brazil,False,Brazil,,Venezuela
1975,1975-08-13,Chile,Bolivia,4.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Bolivia
1975,1975-08-16,Argentina,Brazil,0.0,1.0,False,Copa América,Rosario,Argentina,False,Brazil,,Argentina
1975,1975-08-20,Peru,Chile,3.0,1.0,False,Copa América,Lima,Peru,False,Peru,,Chile
1975,1975-09-21,Colombia,Uruguay,3.0,0.0,False,Copa América,Bogotá,Colombia,False,Colombia,,Uruguay
1975,1975-09-30,Brazil,Peru,1.0,3.0,False,Copa América,Belo Horizonte,Brazil,False,Peru,,Brazil
1975,1975-10-01,Uruguay,Colombia,1.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Colombia
1975,1975-10-04,Peru,Brazil,0.0,2.0,False,Copa América,Lima,Peru,False,Brazil,,Peru
1975,1975-10-16,Colombia,Peru,1.0,0.0,False,Copa América,Bogotá,Colombia,False,Colombia,,Peru
1975,1975-10-22,Peru,Colombia,2.0,0.0,False,Copa América,Lima,Peru,False,Peru,,Colombia
1975,1975-10-28,Colombia,Peru,0.0,1.0,False,Copa América,Caracas,Venezuela,True,Peru,,Colombia
1979,1979-07-18,Bolivia,Argentina,2.0,1.0,False,Copa América,La Paz,Bolivia,False,Bolivia,,Argentina
1979,1979-07-26,Bolivia,Brazil,2.0,1.0,False,Copa América,La Paz,Bolivia,False,Bolivia,,Brazil
1979,1979-08-01,Venezuela,Colombia,0.0,0.0,False,Copa América,San Cristóbal,Venezuela,False,Draw,,Draw
1979,1979-08-02,Brazil,Argentina,2.0,1.0,False,Copa América,Rio de Janeiro,Brazil,False,Brazil,,Argentina
1979,1979-08-08,Argentina,Bolivia,3.0,0.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Bolivia
1979,1979-08-08,Venezuela,Chile,1.0,1.0,False,Copa América,San Cristóbal,Venezuela,False,Draw,,Draw
1979,1979-08-15,Colombia,Chile,1.0,0.0,False,Copa América,Bogotá,Colombia,False,Colombia,,Chile
1979,1979-08-16,Brazil,Bolivia,2.0,0.0,False,Copa América,São Paulo,Brazil,False,Brazil,,Bolivia
1979,1979-08-22,Colombia,Venezuela,4.0,0.0,False,Copa América,Bogotá,Colombia,False,Colombia,,Venezuela
1979,1979-08-23,Argentina,Brazil,2.0,2.0,False,Copa América,Buenos Aires,Argentina,False,Draw,,Draw
1979,1979-08-29,Chile,Venezuela,7.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Venezuela
1979,1979-08-29,Ecuador,Paraguay,1.0,2.0,False,Copa América,Quito,Ecuador,False,Paraguay,,Ecuador
1979,1979-09-05,Chile,Colombia,2.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Colombia
1979,1979-09-05,Ecuador,Uruguay,2.0,1.0,False,Copa América,Quito,Ecuador,False,Ecuador,,Uruguay
1979,1979-09-13,Paraguay,Ecuador,2.0,0.0,False,Copa América,Asunción,Paraguay,False,Paraguay,,Ecuador
1979,1979-09-16,Uruguay,Ecuador,2.0,1.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Ecuador
1979,1979-09-20,Paraguay,Uruguay,0.0,0.0,False,Copa América,Asunción,Paraguay,False,Draw,,Draw
1979,1979-09-26,Uruguay,Paraguay,2.0,2.0,False,Copa América,Montevideo,Uruguay,False,Draw,,Draw
1979,1979-10-17,Peru,Chile,1.0,2.0,False,Copa América,Lima,Peru,False,Chile,,Peru
1979,1979-10-24,Chile,Peru,0.0,0.0,False,Copa América,Santiago,Chile,False,Draw,,Draw
1979,1979-10-24,Paraguay,Brazil,2.0,1.0,False,Copa América,Asunción,Paraguay,False,Paraguay,,Brazil
1979,1979-10-31,Brazil,Paraguay,2.0,2.0,False,Copa América,Rio de Janeiro,Brazil,False,Draw,,Draw
1979,1979-11-28,Paraguay,Chile,3.0,0.0,False,Copa América,Asunción,Paraguay,False,Paraguay,,Chile
1979,1979-12-05,Chile,Paraguay,1.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Paraguay
1979,1979-12-11,Chile,Paraguay,0.0,0.0,False,Copa América,Buenos Aires,Argentina,True,Draw,,Draw
1983,1983-08-10,Ecuador,Argentina,2.0,2.0,False,Copa América,Quito,Ecuador,False,Draw,,Draw
1983,1983-08-14,Bolivia,Colombia,0.0,1.0,False,Copa América,La Paz,Bolivia,False,Colombia,,Bolivia
1983,1983-08-17,Ecuador,Brazil,0.0,1.0,False,Copa América,Quito,Ecuador,False,Brazil,,Ecuador
1983,1983-08-17,Peru,Colombia,1.0,0.0,False,Copa América,Lima,Peru,False,Peru,,Colombia
1983,1983-08-21,Bolivia,Peru,1.0,1.0,False,Copa América,La Paz,Bolivia,False,Draw,,Draw
1983,1983-08-24,Argentina,Brazil,1.0,0.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Brazil
1983,1983-08-28,Colombia,Peru,2.0,2.0,False,Copa América,Bogotá,Colombia,False,Draw,,Draw
1983,1983-08-31,Colombia,Bolivia,2.0,2.0,False,Copa América,Bogotá,Colombia,False,Draw,,Draw
1983,1983-09-01,Brazil,Ecuador,5.0,0.0,False,Copa América,Goiânia,Brazil,False,Brazil,,Ecuador
1983,1983-09-01,Uruguay,Chile,2.0,1.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Chile
1983,1983-09-04,Peru,Bolivia,2.0,1.0,False,Copa América,Lima,Peru,False,Peru,,Bolivia
1983,1983-09-04,Uruguay,Venezuela,3.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Venezuela
1983,1983-09-07,Argentina,Ecuador,2.0,2.0,False,Copa América,Buenos Aires,Argentina,False,Draw,,Draw
1983,1983-09-08,Chile,Venezuela,5.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Venezuela
1983,1983-09-11,Chile,Uruguay,2.0,0.0,False,Copa América,Santiago,Chile,False,Chile,,Uruguay
1983,1983-09-14,Brazil,Argentina,0.0,0.0,False,Copa América,Rio de Janeiro,Brazil,False,Draw,,Draw
1983,1983-09-18,Venezuela,Uruguay,1.0,2.0,False,Copa América,Caracas,Venezuela,False,Uruguay,,Venezuela
1983,1983-09-21,Venezuela,Chile,0.0,0.0,False,Copa América,Caracas,Venezuela,False,Draw,,Draw
1983,1983-10-13,Paraguay,Brazil,1.0,1.0,False,Copa América,Asunción,Paraguay,False,Draw,,Draw
1983,1983-10-13,Peru,Uruguay,0.0,1.0,False,Copa América,Lima,Peru,False,Uruguay,,Peru
1983,1983-10-20,Brazil,Paraguay,0.0,0.0,False,Copa América,Uberlândia,Brazil,False,Draw,,Draw
1983,1983-10-20,Uruguay,Peru,1.0,1.0,False,Copa América,Montevideo,Uruguay,False,Draw,,Draw
1983,1983-10-27,Uruguay,Brazil,2.0,0.0,False,Copa América,Montevideo,Uruguay,False,Uruguay,,Brazil
1983,1983-11-04,Brazil,Uruguay,1.0,1.0,False,Copa América,Salvador,Brazil,False,Draw,,Draw
1987,1987-06-27,Argentina,Peru,1.0,1.0,False,Copa América,Buenos Aires,Argentina,False,Draw,,Draw
1987,1987-06-28,Brazil,Venezuela,5.0,0.0,False,Copa América,Córdoba,Argentina,True,Brazil,,Venezuela
1987,1987-06-28,Paraguay,Bolivia,0.0,0.0,False,Copa América,Rosario,Argentina,True,Draw,,Draw
1987,1987-06-30,Venezuela,Chile,1.0,3.0,False,Copa América,Córdoba,Argentina,True,Chile,,Venezuela
1987,1987-07-01,Bolivia,Colombia,0.0,2.0,False,Copa América,Rosario,Argentina,True,Colombia,,Bolivia
1987,1987-07-02,Argentina,Ecuador,3.0,0.0,False,Copa América,Buenos Aires,Argentina,False,Argentina,,Ecuador
1987,1987-07-03,Chile,Brazil,4.0,0.0,False,Copa América,Córdoba,Argentina,True,Chile,,Brazil
1987,1987-07-04,Peru,Ecuador,1.0,1.0,False,Copa América,Buenos Aires,Argentina,True,Draw,,Draw
1987,1987-07-05,Colombia,Paraguay,3.0,0.0,False,Copa América,Rosario,Argentina,True,Colombia,,Paraguay
